model_uuid,model_config_uuid,model_classpath,hyperparameters,experiment_uuid,performance_metric,fairness_metric,alpha,sampler,dataset,performance_val,fairness_val,performance_test,fairness_test,task_type
0fcee41a37dc66b7b3242a2ffa5080dc,78a7c9e7f4e2602990328c951bb059ba,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 2, 'num_leaves': 38, 'n_estimators': 3487, 'random_state': 36, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.04410767695190262, 'min_child_samples': 52}",fbc1e702285613910df8450fe0e7190a,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.78105,0.39713,0.74582,0.43979,TPESampler
2f89b20e4f6734b143cf6067a378f4f7,a84964b85c7558729534a37e8dfa5907,sklearn.linear_model.LogisticRegression,"{'C': 1, 'tol': 0.008569649402598467, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 203, 'random_state': 37}",47b787daec55bda7ccbd972193ab9ba8,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.77961,0.47585,0.73171,0.53555,TPESampler
286f6ef344afd1793f764683497da04b,cc1e4ca45f005b25dc9cff6fbff190b0,fairautoml.wrappers.nn.FeedForwardClassifier,"{'n_jobs': -3, 'batch_size': 2048, 'max_epochs': 60, 'random_state': 38, 'optimizer__lr': 0.0045111926858595434, 'model__dropout': 0.31758469924398564, 'model__input_dim': 19, 'optimizer__betas': [0.9, 0.999], 'optimizer__amsgrad': False, 'model__hidden_layers': [100], 'model__use_batch_norm': True, 'optimizer__weight_decay': 0.01}",5525f8f74f090d2ae1baeef7cc252409,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.77888,0.43575,0.75175,0.44402,TPESampler
4696575f3ea48001b524dc8477ea7a8a,3ef91e0e47d9ec5a58392ace80467b0e,sklearn.linear_model.LogisticRegression,"{'C': 1, 'tol': 6.130395215426048e-05, 'solver': 'liblinear', 'penalty': 'l1', 'max_iter': 64, 'random_state': 39}",e38c75da4efe8e99b68d4a1c3960eff9,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.77961,0.51752,0.72852,0.5174,TPESampler
e69f70f24e52b681be1593c43df36368,29ccff7ef46ac8c1ee1ece75c922d209,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'gini', 'max_depth': 14, 'max_features': 'sqrt', 'n_estimators': 1087, 'random_state': 40, 'min_samples_leaf': 5, 'min_samples_split': 17}",77c74e06b8e2323d8c336110122e0d6b,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.77667,0.32403,0.75524,0.31579,TPESampler
95d33392701fd2dc6cdd56834ad8d97f,a15bd6d4cab14d4001b2fdd124491b93,sklearn.linear_model.LogisticRegression,"{'C': 1, 'tol': 0.0006248612704050992, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 3611, 'random_state': 41}",a0003d85ba736b52b28c97ead39cecd3,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.77815,0.51752,0.72664,0.48333,TPESampler
0d5d4ae1a3946cf24e768223cfecdb6c,244f27639d4fe9476500fe278c8f5533,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 6, 'num_leaves': 12, 'n_estimators': 1368, 'random_state': 42, 'boosting_type': 'goss', 'enable_bundle': False, 'learning_rate': 0.027639858741266288, 'min_child_samples': 17}",8dba6286cc95588325a3fee4267d97af,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.77517,0.32403,0.69508,0.65749,TPESampler
5916aeeacf2d1304750a9d7445abb508,82ff239b96bbec667ddbfd1a2172a258,sklearn.linear_model.LogisticRegression,"{'C': 1, 'tol': 0.00014387083416903204, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 50, 'random_state': 43}",a9aab597ad44c56ff3b5c11fe8c17e44,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.77815,0.51752,0.72664,0.48333,TPESampler
cbff2fe2517f38caed633cd3d04af1a6,5eb97779df637daa233b850f7dd764ad,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 4, 'num_leaves': 18, 'n_estimators': 73, 'random_state': 32, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.08026383155491022, 'min_child_samples': 206}",55a468913c2384f54400359c55b79979,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.78105,0.39713,0.73418,0.5416,RandomSampler
5aed4357a7da803008a44303a3e8c154,78a9fca7fb5934fb8664b2a699d9640d,sklearn.linear_model.LogisticRegression,"{'C': 0.1, 'tol': 0.0028305888978014827, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 467, 'random_state': 33}",bee103ec9e0e1e33d8ff1a7b8e96fb8b,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.78033,0.51752,0.73038,0.5174,RandomSampler
1a7470dca416cb92fe38d080c4ac3530,6e8d9f8f869bcf7a07d8610978cc3653,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 5, 'num_leaves': 11, 'n_estimators': 1121, 'random_state': 34, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.025440717489392917, 'min_child_samples': 14}",cb01fdabef1fb9486b5ef4f9535d8bb9,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.78317,0.32403,0.74306,0.4906,RandomSampler
461938452207cbe885197201964c1116,7b5e43aa65fb917e4866d72a82a1c7f8,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 2, 'num_leaves': 89, 'n_estimators': 7044, 'random_state': 35, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.03632425968704923, 'min_child_samples': 68}",fe409d63afa38a39fcb4bdbaa5e2ab7e,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.78033,0.51752,0.74333,0.46566,RandomSampler
fbd6fc82d50f4bd59ecbeb82735e43dd,23c9cbe6000fe5c9d0454be0edd91c46,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 8, 'num_leaves': 370, 'n_estimators': 51, 'random_state': 36, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.27506324062202775, 'min_child_samples': 223}",67c0cced4dafba70a8fc3fd181ab3825,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.78457,0.35991,0.72455,0.45145,RandomSampler
6714540df5af6f6ccaa2ad89d1f46a87,dd4d790170f08610327cf2906bdf5ede,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 12, 'num_leaves': 32, 'n_estimators': 284, 'random_state': 37, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.0658333511884589, 'min_child_samples': 262}",015203f5c65e7916513b41331d4492e7,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.78105,0.35991,0.73482,0.36449,RandomSampler
23fd715226cdf3d021f3f136d01ecb32,9260ab94e4948947517b51bca39d8a3d,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 43, 'random_state': 38, 'min_samples_leaf': 17, 'min_samples_split': 55}",1f964a32909f31b595244f8c9a3af41f,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.77888,0.43575,0.73684,0.50877,RandomSampler
5e713dc00badda6c0fc9fb5677660ba3,3ea434b614ae32791482cd23ecc1fa91,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 6, 'num_leaves': 74, 'n_estimators': 168, 'random_state': 39, 'boosting_type': 'goss', 'enable_bundle': False, 'learning_rate': 0.0298232006979552, 'min_child_samples': 70}",43616fa5daf79e2affeb9027d59b8b91,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.78594,0.43575,0.73397,0.48454,RandomSampler
5cabc6decb05697ddd335ecd10b21c43,734966bed655a095182dbf095f0ea35d,sklearn.linear_model.LogisticRegression,"{'C': 1, 'tol': 6.782246772197731e-05, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 71, 'random_state': 40}",0c8bc44ddc0390f4538edb48fa023ff3,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.77815,0.51752,0.72414,0.50877,RandomSampler
7cd6ab8448c8ae2bca895edebd24926f,58c3a9c5ff970ee4213742a3350f473e,sklearn.linear_model.LogisticRegression,"{'C': 1, 'tol': 0.00010172912784558698, 'solver': 'liblinear', 'penalty': 'l1', 'max_iter': 818, 'random_state': 41}",1f67bfd90bb071bf6329a634031420e9,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.77961,0.51752,0.72852,0.5174,RandomSampler
48d41847b0a6331013216a87e8fa3d77,db0a674e8f1f0a323745b8eb9f6dccca,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 13, 'num_leaves': 63, 'n_estimators': 37, 'random_state': 42, 'boosting_type': 'goss', 'enable_bundle': False, 'learning_rate': 0.07468261701817835, 'min_child_samples': 56}",c4dafd2f83a8047b74df112162fb24de,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.78457,0.43575,0.72881,0.38158,RandomSampler
114736aeb017560431fbbf41ad2049cf,2b6aa76396a4fe4548f6cd1010f1db93,sklearn.linear_model.LogisticRegression,"{'C': 1, 'tol': 0.0005932414981700465, 'solver': 'liblinear', 'penalty': 'l1', 'max_iter': 392, 'random_state': 43}",96f3726d4645ad83d29accc8b271f03b,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.77888,0.51752,0.72664,0.5174,RandomSampler
3627a2ee25a60dc9b4c37a6bb4d44e98,8d4a88ac25e6ab2d7b3b23d6777cb2b5,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 7, 'num_leaves': 19, 'n_estimators': 62, 'random_state': 44, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.042590540293403374, 'min_child_samples': 80}",86a7d3ca9e1450e4ff027af0b0a626e2,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.78387,0.32403,0.76552,0.39571,RandomSampler
